,index2000,Player,Tm_2000,Pos,Age_2000,G_2000,GS_2000,Tgt_2000,Rec_2000,PassingYds_2000,PassingTD_2000,PassingAtt_2000,RushingYds_2000,RusingTD_2000,RushingAtt_2000,RecevingYds_2000,RecevingTD_2000,FantasyPoints_2000,Int_2000,Fumbeles_2000,FumblesLost_2000,Index_2001,Tm_2001,Age_2001,G_2001,GS_2001,Tgt_2001,Rec_2001,Passingyds_2001,PassingTD_2001,PassingAtt_2001,RushingYds_2001,RushingTD_2001,RushingAtt_2001,ReceivingYds_2001,ReceivingTD_2001,FantasyPoints_2001,Int_2001,Fumbles_2001,FumblesLost_2001,Index_2002,Tm_2002,Age_2002,G_2002,GS_2002,Tgt_2002,Rec_2002,PassingYds_2002,PassingTD_2002,PassingAtt_2002,Rushingyds_2002,RushingTD_2002,RushingAtt_2002,ReceivingYds_2002,ReceivingTD_2002,FantasyPoints_2002,Int_2002,Fumbles_2002,FumblesLost_2002,index2003,Tm_2003,Age_2003,G_2003,GS_2003,Tgt_2003,Rec_2003,PassingYds_2003,PassingTD_2003,PassingAtt_2003,RushingYds_2003,RusingTD_2003,RushingAtt_2003,RecevingYds_2003,RecevingTD_2003,FantasyPoints_2003,Int_2003,Fumbeles_2003,FumblesLost_2003,Index_2004,Tm_2004,Age_2004,G_2004,GS_2004,Tgt_2004,Rec_2004,Passingyds_2004,PassingTD_2004,PassingAtt_2004,RushingYds_2004,RushingTD_2004,RushingAtt_2004,ReceivingYds_2004,ReceivingTD_2004,FantasyPoints_2004,Int_2004,Fumbles_2004,FumblesLost_2004,Index_2005,Tm_2005,Age_2005,G_2005,GS_2005,Tgt_2005,Rec_2005,PassingYds_2005,PassingTD_2005,PassingAtt_2005,Rushingyds_2005,RushingTD_2005,RushingAtt_2005,ReceivingYds_2005,ReceivingTD_2005,FantasyPoints_2005,Int_2005,Fumbles_2005,FumblesLost_2005
31,31.0,Elvis Grbac,KAN,QB,30.0,15.0,15.0,0.0,0.0,4169.0,28.0,547.0,110.0,1.0,30.0,0.0,0.0,261.76,14.0,7.0,3.0,89.0,BAL,31.0,14.0,14.0,0.0,0.0,3033.0,15.0,467.0,18.0,1.0,21.0,0.0,0.0,143.12,18.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32.0,James Stewart,DET,RB,29.0,16.0,16.0,48.0,32.0,0.0,0.0,0.0,1184.0,10.0,339.0,287.0,1.0,241.1,0.0,4.0,2.0,110.0,DET,30.0,11.0,10.0,26.0,23.0,0.0,0.0,0.0,685.0,1.0,143.0,242.0,1.0,127.7,0.0,0.0,0.0,46.0,DET,31.0,14.0,9.0,70.0,46.0,0.0,0.0,1.0,1021.0,4.0,231.0,333.0,2.0,217.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33.0,Jimmy Smith,JAX,WR,31.0,15.0,14.0,145.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.0,8.0,260.3,0.0,1.0,0.0,22.0,JAX,32.0,16.0,16.0,176.0,112.0,0.0,0.0,0.0,-3.0,0.0,1.0,1373.0,8.0,297.0,0.0,1.0,0.0,53.0,JAX,33.0,16.0,16.0,137.0,80.0,0.0,0.0,0.0,2.0,0.0,1.0,1027.0,7.0,224.9,0.0,0.0,0.0,77.0,JAX,34.0,12.0,12.0,112.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,4.0,158.5,0.0,1.0,0.0,49.0,JAX,35.0,16.0,16.0,137.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,6.0,225.2,0.0,2.0,1.0,46.0,JAX,36.0,16.0,16.0,128.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,6.0,208.3,0.0,0.0,0.0
34,34.0,Warrick Dunn,TAM,RB,25.0,16.0,14.0,69.0,44.0,0.0,0.0,0.0,1133.0,8.0,248.0,422.0,1.0,251.5,0.0,1.0,1.0,73.0,TAM,26.0,13.0,12.0,97.0,68.0,0.0,0.0,0.0,447.0,3.0,158.0,557.0,3.0,200.4,0.0,2.0,2.0,38.0,ATL,27.0,15.0,14.0,66.0,50.0,0.0,0.0,0.0,927.0,7.0,230.0,377.0,2.0,228.4,0.0,4.0,3.0,94.0,ATL,28.0,11.0,6.0,52.0,37.0,0.0,0.0,0.0,672.0,3.0,125.0,336.0,2.0,165.8,0.0,2.0,1.0,35.0,ATL,29.0,16.0,16.0,39.0,29.0,0.0,0.0,0.0,1106.0,9.0,265.0,294.0,0.0,219.0,0.0,3.0,2.0,28.0,ATL,30.0,16.0,16.0,37.0,29.0,0.0,0.0,0.0,1416.0,3.0,280.0,220.0,1.0,214.6,0.0,3.0,1.0
35,35.0,Amani Toomer,NYG,WR,26.0,16.0,14.0,124.0,78.0,0.0,0.0,0.0,91.0,1.0,5.0,1094.0,7.0,242.5,0.0,1.0,1.0,65.0,NYG,27.0,16.0,14.0,141.0,72.0,0.0,0.0,0.0,8.0,0.0,3.0,1054.0,5.0,208.2,0.0,2.0,0.0,23.0,NYG,28.0,16.0,16.0,134.0,82.0,0.0,0.0,0.0,2.0,0.0,1.0,1343.0,8.0,264.5,0.0,0.0,0.0,38.0,NYG,29.0,16.0,16.0,152.0,63.0,0.0,0.0,0.0,5.0,0.0,1.0,1057.0,5.0,199.2,0.0,0.0,0.0,139.0,NYG,30.0,15.0,14.0,107.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,123.7,0.0,1.0,1.0,102.0,NYG,31.0,16.0,15.0,109.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,7.0,170.4,0.0,0.0,0.0
36,36.0,Eric Moulds,BUF,WR,27.0,16.0,16.0,164.0,94.0,0.0,0.0,0.0,24.0,0.0,2.0,1326.0,5.0,259.0,0.0,1.0,0.0,98.0,BUF,28.0,16.0,16.0,135.0,67.0,0.0,0.0,0.0,3.0,0.0,3.0,904.0,5.0,185.7,0.0,1.0,1.0,17.0,BUF,29.0,16.0,15.0,180.0,100.0,0.0,0.0,0.0,7.0,0.0,1.0,1292.0,10.0,289.9,0.0,1.0,0.0,128.0,BUF,30.0,13.0,13.0,121.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,1.0,148.0,0.0,0.0,0.0,65.0,BUF,31.0,16.0,16.0,152.0,88.0,0.0,0.0,0.0,19.0,0.0,5.0,1043.0,5.0,222.2,0.0,1.0,1.0,107.0,BUF,32.0,15.0,15.0,129.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,4.0,186.6,0.0,0.0,0.0
37,37.0,Shannon Sharpe,BAL,TE,32.0,16.0,15.0,105.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,5.0,178.0,0.0,0.0,0.0,49.0,BAL,33.0,16.0,15.0,114.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,2.0,164.1,0.0,1.0,1.0,56.0,DEN,34.0,13.0,13.0,88.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,3.0,147.6,0.0,0.0,0.0,25.0,DEN,35.0,15.0,15.0,94.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,8.0,187.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38.0,Corey Dillon,CIN,RB,26.0,16.0,16.0,26.0,18.0,0.0,0.0,0.0,1435.0,7.0,315.0,158.0,0.0,213.3,0.0,4.0,3.0,7.0,CIN,27.0,16.0,16.0,61.0,34.0,0.0,0.0,1.0,1315.0,10.0,340.0,228.0,3.0,258.3,1.0,5.0,3.0,25.0,CIN,28.0,16.0,16.0,61.0,43.0,0.0,0.0,0.0,1311.0,7.0,314.0,298.0,0.0,241.9,0.0,5.0,2.0,153.0,CIN,29.0,13.0,11.0,18.0,11.0,0.0,0.0,0.0,541.0,2.0,138.0,71.0,0.0,84.2,0.0,0.0,0.0,11.0,NWE,30.0,15.0,14.0,21.0,15.0,0.0,0.0,0.0,1635.0,12.0,345.0,103.0,1.0,258.8,0.0,5.0,4.0,42.0,NWE,31.0,12.0,10.0,26.0,22.0,0.0,0.0,0.0,733.0,12.0,209.0,181.0,1.0,189.4,0.0,1.0,1.0
39,39.0,Freddie Jones,SDG,TE,26.0,16.0,16.0,126.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,5.0,173.6,0.0,3.0,2.0,163.0,SDG,27.0,14.0,9.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,4.0,97.8,0.0,0.0,0.0,220.0,ARI,28.0,16.0,16.0,81.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,1.0,85.8,0.0,0.0,0.0,68.0,ARI,29.0,16.0,16.0,89.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,3.0,124.7,0.0,0.0,0.0,186.0,ARI,30.0,16.0,15.0,74.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,2.0,99.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
40,40.0,David Boston,ARI,WR,22.0,16.0,16.0,133.0,71.0,0.0,0.0,0.0,9.0,0.0,3.0,1156.0,7.0,227.5,0.0,2.0,1.0,12.0,ARI,23.0,16.0,15.0,175.0,98.0,0.0,0.0,0.0,35.0,0.0,5.0,1598.0,8.0,307.3,0.0,1.0,1.0,176.0,ARI,24.0,8.0,8.0,75.0,32.0,0.0,0.0,0.0,29.0,0.0,2.0,512.0,1.0,92.1,0.0,0.0,0.0,41.0,SDG,25.0,14.0,14.0,115.0,70.0,0.0,0.0,0.0,18.0,0.0,3.0,880.0,7.0,197.8,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,383.0,MIA,27.0,5.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,12.0,0.0,0.0,0.0
41,41.0,Muhsin Muhammad,CAR,WR,27.0,16.0,16.0,156.0,102.0,0.0,0.0,0.0,12.0,0.0,2.0,1183.0,6.0,257.5,0.0,1.0,0.0,161.0,CAR,28.0,11.0,11.0,93.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,1.0,112.5,0.0,2.0,1.0,125.0,CAR,29.0,14.0,14.0,108.0,63.0,0.0,0.0,0.0,40.0,0.0,3.0,823.0,3.0,167.3,0.0,0.0,0.0,109.0,CAR,30.0,15.0,15.0,100.0,54.0,0.0,0.0,0.0,-2.0,0.0,2.0,837.0,3.0,153.5,0.0,3.0,1.0,6.0,CAR,31.0,16.0,16.0,160.0,93.0,0.0,0.0,0.0,15.0,0.0,3.0,1405.0,16.0,329.0,0.0,3.0,1.0,113.0,CHI,32.0,15.0,15.0,136.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,4.0,163.0,0.0,0.0,0.0
42,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,1.0,MIA,25.0,16.0,16.0,59.0,47.0,0.0,0.0,0.0,1853.0,16.0,383.0,363.0,1.0,362.6,0.0,7.0,4.0,11.0,MIA,26.0,16.0,16.0,62.0,50.0,0.0,0.0,0.0,1372.0,9.0,392.0,351.0,1.0,272.29999999999995,0.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0
43,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,1.0,MIA,25.0,16.0,16.0,59.0,47.0,0.0,0.0,0.0,1853.0,16.0,383.0,363.0,1.0,362.6,0.0,7.0,4.0,211.0,IND,25.0,13.0,4.0,29.0,22.0,0.0,0.0,0.0,155.0,2.0,48.0,157.0,1.0,67.2,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0
44,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,353.0,IND,24.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,35.0,0.0,11.0,20.0,1.0,12.5,0.0,0.0,0.0,11.0,MIA,26.0,16.0,16.0,62.0,50.0,0.0,0.0,0.0,1372.0,9.0,392.0,351.0,1.0,272.29999999999995,0.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0
45,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,353.0,IND,24.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,35.0,0.0,11.0,20.0,1.0,12.5,0.0,0.0,0.0,211.0,IND,25.0,13.0,4.0,29.0,22.0,0.0,0.0,0.0,155.0,2.0,48.0,157.0,1.0,67.2,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0
46,43.0,Keenan McCardell,JAX,WR,30.0,16.0,16.0,140.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,5.0,238.7,0.0,3.0,3.0,46.0,JAX,31.0,16.0,16.0,145.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,6.0,238.0,0.0,1.0,1.0,126.0,TAM,32.0,14.0,14.0,101.0,61.0,0.0,0.0,0.0,3.0,0.0,1.0,670.0,6.0,162.3,0.0,1.0,1.0,23.0,TAM,33.0,16.0,16.0,139.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,8.0,247.4,0.0,1.0,1.0,213.0,SDG,34.0,7.0,6.0,58.0,31.0,0.0,0.0,1.0,3.0,0.0,1.0,393.0,1.0,76.6,0.0,0.0,0.0,37.0,SDG,35.0,16.0,16.0,108.0,70.0,0.0,0.0,0.0,6.0,0.0,2.0,917.0,9.0,216.3,0.0,0.0,0.0
47,44.0,Jerome Bettis,PIT,RB,28.0,16.0,16.0,19.0,13.0,0.0,0.0,2.0,1341.0,8.0,355.0,97.0,0.0,202.8,1.0,1.0,0.0,66.0,PIT,29.0,11.0,11.0,10.0,8.0,32.0,1.0,2.0,1072.0,4.0,225.0,48.0,0.0,149.28,0.0,3.0,0.0,98.0,PIT,30.0,13.0,11.0,9.0,7.0,0.0,0.0,0.0,666.0,9.0,187.0,57.0,0.0,131.3,0.0,1.0,1.0,92.0,PIT,31.0,16.0,10.0,22.0,13.0,0.0,0.0,0.0,811.0,7.0,246.0,86.0,0.0,136.7,0.0,5.0,4.0,53.0,PIT,32.0,15.0,6.0,8.0,6.0,10.0,1.0,1.0,941.0,13.0,250.0,46.0,0.0,187.1,0.0,1.0,0.0,119.0,PIT,33.0,12.0,0.0,4.0,4.0,0.0,0.0,0.0,368.0,9.0,110.0,40.0,0.0,98.8,0.0,0.0,0.0
48,45.0,Frank Wycheck,TEN,TE,29.0,16.0,16.0,109.0,70.0,53.0,1.0,2.0,0.0,0.0,0.0,636.0,4.0,157.72,0.0,2.0,3.0,52.0,TEN,30.0,16.0,16.0,84.0,60.0,21.0,0.0,1.0,1.0,0.0,1.0,672.0,4.0,152.14,0.0,0.0,0.0,211.0,TEN,31.0,15.0,15.0,66.0,40.0,13.0,0.0,2.0,0.0,0.0,0.0,346.0,2.0,85.12,0.0,1.0,1.0,265.0,TEN,32.0,10.0,6.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,2.0,45.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,46.0,Antonio Freeman,GNB,WR,28.0,15.0,15.0,120.0,62.0,0.0,0.0,0.0,5.0,0.0,2.0,912.0,9.0,205.7,0.0,1.0,1.0,101.0,GNB,29.0,16.0,16.0,108.0,52.0,0.0,0.0,0.0,-5.0,0.0,1.0,818.0,6.0,169.3,0.0,1.0,0.0,142.0,PHI,30.0,16.0,1.0,80.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4.0,130.0,0.0,0.0,0.0,337.0,GNB,31.0,15.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,28.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,47.0,Kyle Brady,JAX,TE,28.0,16.0,15.0,94.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,3.0,154.9,0.0,0.0,0.0,181.0,JAX,29.0,16.0,16.0,63.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,2.0,86.6,0.0,0.0,0.0,69.0,JAX,30.0,16.0,16.0,67.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,4.0,113.1,0.0,0.0,0.0,252.0,JAX,31.0,16.0,15.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,1.0,59.1,0.0,3.0,2.0,328.0,JAX,32.0,11.0,8.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,30.3,0.0,0.0,0.0,298.0,JAX,33.0,16.0,14.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,35.7,0.0,3.0,2.0
51,48.0,Mark Brunell,JAX,QB,30.0,16.0,16.0,0.0,0.0,3640.0,20.0,512.0,236.0,2.0,48.0,0.0,0.0,225.2,14.0,7.0,4.0,71.0,JAX,31.0,15.0,15.0,0.0,0.0,3309.0,19.0,473.0,224.0,1.0,39.0,0.0,0.0,204.76,13.0,8.0,3.0,83.0,JAX,32.0,15.0,15.0,0.0,0.0,2788.0,17.0,416.0,207.0,0.0,43.0,0.0,0.0,184.22,7.0,5.0,1.0,247.0,JAX,33.0,3.0,3.0,0.0,0.0,484.0,2.0,82.0,19.0,1.0,8.0,0.0,0.0,33.26,0.0,1.0,1.0,143.0,WAS,34.0,9.0,9.0,0.0,0.0,1194.0,7.0,237.0,62.0,0.0,19.0,0.0,0.0,63.96,6.0,6.0,3.0,78.0,WAS,35.0,16.0,15.0,0.0,0.0,3050.0,23.0,454.0,111.0,0.0,42.0,0.0,0.0,193.1,10.0,11.0,6.0
52,49.0,Chad Lewis,PHI,TE,29.0,16.0,16.0,110.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,160.5,0.0,0.0,0.0,70.0,PHI,30.0,15.0,15.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,6.0,119.2,0.0,2.0,0.0,179.0,PHI,31.0,16.0,16.0,67.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,3.0,95.8,0.0,2.0,2.0,250.0,PHI,32.0,16.0,14.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,1.0,58.3,0.0,0.0,0.0,217.0,PHI,33.0,15.0,9.0,46.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,3.0,73.7,0.0,0.0,0.0,414.0,PHI,34.0,8.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,11.4,0.0,0.0,0.0
53,50.0,Wayne Chrebet,NYJ,WR,27.0,16.0,16.0,143.0,69.0,0.0,0.0,0.0,-3.0,0.0,3.0,937.0,8.0,210.4,0.0,0.0,0.0,135.0,NYJ,28.0,15.0,15.0,92.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1.0,137.0,0.0,0.0,0.0,74.0,NYJ,29.0,15.0,15.0,80.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,9.0,170.1,0.0,2.0,2.0,248.0,NYJ,30.0,7.0,5.0,44.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,1.0,61.9,0.0,0.0,0.0,212.0,NYJ,31.0,16.0,1.0,54.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,1.0,76.7,0.0,0.0,0.0,328.0,NYJ,32.0,8.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,30.3,0.0,0.0,0.0
54,51.0,Emmitt Smith,DAL,RB,31.0,16.0,16.0,14.0,11.0,0.0,0.0,0.0,1203.0,9.0,294.0,79.0,0.0,183.2,0.0,6.0,5.0,93.0,DAL,32.0,14.0,14.0,21.0,17.0,0.0,0.0,0.0,1021.0,3.0,261.0,116.0,0.0,146.7,0.0,1.0,1.0,92.0,DAL,33.0,16.0,16.0,24.0,16.0,0.0,0.0,0.0,975.0,5.0,254.0,89.0,0.0,150.4,0.0,3.0,1.0,212.0,ARI,34.0,10.0,5.0,19.0,14.0,0.0,0.0,0.0,256.0,2.0,90.0,107.0,0.0,62.3,0.0,2.0,0.0,68.0,ARI,35.0,15.0,15.0,20.0,15.0,21.0,1.0,1.0,937.0,9.0,267.0,105.0,0.0,176.04000000000005,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
55,52.0,Tyrone Wheatley,OAK,RB,28.0,14.0,13.0,34.0,20.0,0.0,0.0,0.0,1046.0,9.0,232.0,156.0,1.0,194.2,0.0,4.0,3.0,152.0,OAK,29.0,11.0,2.0,16.0,12.0,0.0,0.0,0.0,276.0,5.0,88.0,61.0,1.0,79.7,0.0,3.0,1.0,180.0,OAK,30.0,14.0,0.0,20.0,12.0,0.0,0.0,0.0,419.0,2.0,108.0,71.0,0.0,73.0,0.0,1.0,0.0,106.0,OAK,31.0,15.0,5.0,18.0,12.0,0.0,0.0,0.0,678.0,4.0,159.0,120.0,0.0,111.8,0.0,2.0,2.0,159.0,OAK,32.0,8.0,7.0,15.0,15.0,0.0,0.0,0.0,327.0,4.0,85.0,78.0,0.0,79.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
56,53.0,Jamal Anderson,ATL,RB,28.0,16.0,16.0,58.0,42.0,0.0,0.0,0.0,1024.0,6.0,282.0,382.0,0.0,210.6,0.0,6.0,4.0,197.0,ATL,29.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,190.0,1.0,55.0,111.0,1.0,43.1,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,54.0,Terry Glenn,NWE,WR,26.0,16.0,16.0,163.0,79.0,0.0,0.0,0.0,39.0,0.0,4.0,963.0,6.0,215.2,0.0,0.0,0.0,258.0,NWE,27.0,4.0,1.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,40.4,0.0,0.0,0.0,131.0,GNB,28.0,15.0,14.0,106.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,2.0,147.7,0.0,1.0,1.0,64.0,DAL,29.0,16.0,14.0,96.0,52.0,0.0,0.0,1.0,55.0,0.0,3.0,754.0,5.0,162.9,0.0,2.0,0.0,196.0,DAL,30.0,6.0,6.0,38.0,24.0,0.0,0.0,1.0,-3.0,0.0,1.0,400.0,2.0,75.7,0.0,0.0,0.0,29.0,DAL,31.0,16.0,16.0,119.0,62.0,0.0,0.0,0.0,-4.0,1.0,2.0,1136.0,7.0,223.2,0.0,0.0,0.0
58,55.0,Keyshawn Johnson,TAM,WR,28.0,16.0,16.0,122.0,71.0,0.0,0.0,0.0,5.0,0.0,2.0,874.0,8.0,202.9,0.0,2.0,2.0,68.0,TAM,29.0,15.0,15.0,180.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,1.0,236.6,0.0,2.0,1.0,58.0,TAM,30.0,16.0,16.0,142.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,5.0,214.8,0.0,0.0,0.0,141.0,TAM,31.0,10.0,10.0,74.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3.0,123.0,0.0,0.0,0.0,67.0,DAL,32.0,16.0,16.0,124.0,70.0,0.0,0.0,2.0,13.0,0.0,2.0,981.0,6.0,201.4,1.0,1.0,1.0,70.0,DAL,33.0,16.0,14.0,123.0,71.0,0.0,0.0,1.0,3.0,0.0,1.0,839.0,6.0,185.2,0.0,3.0,3.0
59,56.0,Shaun King,TAM,QB,23.0,16.0,16.0,0.0,0.0,2769.0,18.0,428.0,353.0,5.0,73.0,0.0,0.0,220.06,13.0,4.0,1.0,377.0,TAM,24.0,3.0,0.0,0.0,0.0,210.0,0.0,31.0,-12.0,0.0,5.0,0.0,0.0,5.2,1.0,0.0,0.0,411.0,TAM,25.0,3.0,1.0,0.0,0.0,80.0,0.0,27.0,25.0,0.0,4.0,0.0,0.0,3.7,1.0,0.0,0.0,377.0,TAM,26.0,3.0,0.0,0.0,0.0,130.0,1.0,22.0,20.0,0.0,4.0,0.0,0.0,9.2,1.0,0.0,0.0,312.0,ARI,27.0,3.0,2.0,0.0,0.0,502.0,1.0,84.0,30.0,0.0,9.0,0.0,0.0,17.08,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
60,57.0,Ike Hilliard,NYG,WR,24.0,14.0,14.0,105.0,55.0,0.0,0.0,0.0,19.0,0.0,3.0,787.0,8.0,183.6,0.0,0.0,0.0,111.0,NYG,25.0,14.0,10.0,88.0,52.0,0.0,0.0,0.0,21.0,0.0,1.0,659.0,6.0,156.0,0.0,0.0,0.0,198.0,NYG,26.0,7.0,7.0,47.0,27.0,0.0,0.0,0.0,7.0,0.0,1.0,386.0,2.0,78.3,0.0,0.0,0.0,116.0,NYG,27.0,13.0,12.0,102.0,60.0,0.0,0.0,0.0,19.0,0.0,2.0,608.0,6.0,154.70000000000005,0.0,2.0,2.0,210.0,NYG,28.0,16.0,15.0,81.0,49.0,0.0,0.0,0.0,34.0,0.0,3.0,437.0,0.0,94.1,0.0,3.0,1.0,249.0,TAM,29.0,16.0,2.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,1.0,69.2,0.0,0.0,0.0
